'Date Rptd','DATE OCC',Mocodes,'Vict Age','Vict Sex','Vict Descent','Premis Cd','Weapon Used Cd',Status,'Crm Cd'
'12/16/20 0:00','11/23/20 0:00','0394 0344 1822',26,F,O,502,400,IC,4
'5/29/20 0:00','5/29/20 0:00','0400 0500 0522 0416',23,F,H,103,400,IC,9
'10/8/22 0:00','10/8/22 0:00','0913 2000 0417 0416 0446 1814',27,F,H,501,400,AO,7
'5/7/23 0:00','1/23/23 0:00','0329 1300 1822',25,F,H,122,400,IC,8
'12/17/23 0:00','12/16/23 0:00','0416 0913 0431',72,M,B,501,400,IC,7
'7/24/21 0:00','7/23/21 0:00','1234 0344 1822',25,F,H,207,400,IC,4
'9/1/22 0:00','9/1/22 0:00','1251 0344 1822',24,M,W,722,400,IC,5
'4/5/21 0:00','4/4/21 0:00',329,46,M,W,104,400,IC,8
'5/21/21 0:00','2/3/21 0:00','1822 0923',61,M,K,502,400,IC,7
'6/15/21 0:00','6/15/21 0:00','1300 0342 1822 1313 0416 0446 0400 1312',32,F,B,101,400,IC,7
'2/23/22 0:00','2/23/22 0:00','1822 1601 0417',36,M,W,108,400,AA,4
'5/14/20 0:00','5/14/20 0:00','0445 0416 2004 0913 0917',27,M,O,401,308,AA,2
'12/20/21 0:00','12/20/21 0:00','1822 0444 0429',36,M,W,102,400,IC,2
'11/30/23 0:00','11/30/23 0:00','0340 2038',27,F,H,101,400,IC,10
'2/1/22 0:00','1/30/22 0:00','2000 2060 0400 1814 2004 1218 0416',49,F,H,116,400,IC,7
'12/19/21 0:00','12/19/21 0:00','0334 0302 0312 0330 0344 0352 0355 1221 0916 1822',30,F,B,101,102,IC,2
'12/27/20 0:00','12/27/20 0:00','0329 0442 1317',36,F,O,122,400,IC,8
'3/25/20 0:00','3/25/20 0:00','1822 0329 2002 0400',49,F,H,203,400,IC,8
'9/25/22 0:00','8/24/22 0:00',100,24,F,W,710,400,IC,3
'3/16/21 0:00','3/16/21 0:00',344,36,F,H,405,400,IC,3
'8/29/23 0:00','8/29/23 0:00',444,18,M,B,203,400,IC,7
'9/24/23 0:00','9/23/23 0:00',344,36,M,H,101,400,IC,5
'11/17/20 0:00','11/14/20 0:00',344,36,M,H,101,400,IC,5
'6/30/23 0:00','6/29/23 0:00','0943 0443 0416 0408',21,F,B,505,400,IC,10
'1/25/20 0:00','1/25/20 0:00','0344 0216 0305 0346 1251 1309 0342 1822 2024',27,M,A,102,400,IC,3
'8/4/23 0:00','8/4/23 0:00','1814 0444',38,F,W,501,400,AA,7
'12/19/22 0:00','10/13/22 0:00',1822,16,F,O,501,400,IC,3
'2/28/21 0:00','2/28/21 0:00',1501,50,F,B,108,400,AA,10
'3/19/24 0:00','3/19/24 0:00','0329 1300',36,M,H,122,400,IC,8
'12/9/20 0:00','12/9/20 0:00','0913 2000 0416 0419 1814 2004',25,F,H,122,400,IC,7
'9/26/21 0:00','9/22/21 0:00','0922 0100 0344 1822',36,F,B,501,400,IC,3
'10/29/21 0:00','10/29/21 0:00','0344 2032 1822',44,F,W,728,400,IC,4
'7/22/22 0:00','11/1/20 0:00',1822,76,M,O,502,400,IC,3
'11/28/21 0:00','11/27/21 0:00','0358 1609 0344 1402 0397 1822',36,M,H,203,400,IC,3
'6/5/23 0:00','6/4/23 0:00','0344 1822',36,F,W,722,400,IC,4
'8/26/20 0:00','8/25/20 0:00','0329 0338',27,F,H,501,400,AA,8
'2/4/24 0:00','2/4/24 0:00','2004 1218 1402 0334 0445 1822 1202',65,M,B,101,204,AO,2
'7/1/21 0:00','7/1/21 0:00','0603 0421 0416 0913 0361',47,M,W,102,400,AO,2
'3/5/24 0:00','2/24/24 0:00',329,36,M,H,710,400,IC,8
'7/5/21 0:00','7/3/21 0:00','0329 0361',50,M,H,502,400,IC,8
'7/12/23 0:00','7/12/23 0:00','0344 0342 0302 0400',50,F,H,203,109,IC,2
'3/6/23 0:00','3/6/23 0:00',1501,36,M,H,101,400,IC,10
'6/22/22 0:00','6/22/22 0:00','1906 1912 0443 0913 0359 2004',60,M,B,501,511,AO,10
'8/19/22 0:00','8/19/22 0:00',325,50,M,W,410,400,IC,4
'11/12/23 0:00','11/12/23 0:00',400,21,F,H,108,400,IC,7
'2/20/24 0:00','2/20/24 0:00','1402 1822 1309 0216',36,M,H,101,400,IC,10
'4/4/23 0:00','4/4/23 0:00','0913 0400 0416 0344 1814 2000',52,M,B,501,400,AO,4
'5/27/20 0:00','5/26/20 0:00',344,36,M,H,101,400,IC,4
'10/30/23 0:00','10/30/23 0:00','1300 1822 0344',42,M,H,108,400,IC,3
'5/26/20 0:00','5/22/20 0:00','0344 1202',92,F,W,510,400,IC,3
'9/11/20 0:00','9/11/20 0:00','1300 0356 1822',22,F,O,402,400,IC,7
'2/25/21 0:00','2/24/21 0:00','1822 0344 0358 1607',59,M,H,501,400,IC,3
'1/22/24 0:00','1/22/24 0:00',344,31,F,H,119,400,IC,4
'12/11/23 0:00','12/11/23 0:00','0344 1822 0104 0325 0342 0378',36,M,H,203,400,IC,4
'4/1/22 0:00','3/31/22 0:00','1822 0344 1251',20,M,W,502,400,IC,5
'5/15/22 0:00','5/14/22 0:00','1100 0329 1407',63,F,H,104,400,IC,8
'11/16/20 0:00','11/14/20 0:00','0385 1822 0329',36,M,H,109,400,IC,3
'9/9/21 0:00','9/9/21 0:00','1100 1822 0342 0450 1309',24,M,H,101,102,IC,2
'5/9/20 0:00','5/8/20 0:00',344,35,M,B,121,400,IC,5
'11/13/22 0:00','10/12/22 0:00',344,36,M,H,108,400,IC,5
'6/16/22 0:00','6/16/22 0:00','0913 0554 0602 0444',32,F,H,501,400,AO,7
'3/5/24 0:00','3/5/24 0:00','0325 0352',36,M,H,404,400,AA,3
'3/12/20 0:00','3/12/20 0:00','1822 0400 0500 0448 0522 1259 0545',17,M,H,102,400,IC,9
'4/22/21 0:00','4/20/21 0:00','0344 0394',66,M,W,501,400,AA,4
'3/5/20 0:00','3/5/20 0:00',325,36,M,O,417,400,IC,4
'10/26/21 0:00','10/3/21 0:00','0800 0701 1822 0344',61,F,A,710,400,IC,7
'8/1/24 0:00','7/31/24 0:00','0344 1822',24,M,A,502,400,IC,4
'10/11/20 0:00','10/10/20 0:00','0344 1822 0352',27,M,H,503,400,IC,3
'2/24/24 0:00','2/24/24 0:00','0421 0422 1271 1419 1407 1309',36,M,H,503,511,AA,10
'8/16/21 0:00','8/16/21 0:00','2000 0913 1814 0448 0408 0401',23,F,H,502,400,AA,7
'1/28/23 0:00','1/28/23 0:00','1300 1310 1822 1309 0302 0334 0919',20,M,H,101,102,IC,2
'11/20/22 0:00','11/19/22 0:00','0355 0344 0400 0342 1309 0429 0417',18,F,B,108,400,IC,2
'8/12/20 0:00','8/11/20 0:00','0329 2000 1814 0913',43,F,B,502,400,IC,8
'6/16/21 0:00','6/15/21 0:00',344,36,M,H,101,400,IC,5
'1/9/24 0:00','1/13/22 0:00',344,50,M,W,707,400,IC,3
'2/24/22 0:00','2/24/22 0:00','0344 2032',29,M,W,502,400,IC,3
'3/20/22 0:00','3/19/22 0:00',344,30,F,W,102,400,IC,3
'2/6/20 0:00','2/6/20 0:00','1300 1822 1606 0344',35,F,B,123,400,IC,4
'6/9/22 0:00','6/9/22 0:00','0346 0305 1258 1251 0400 1822',12,M,H,102,400,IC,3
'1/4/23 0:00','1/1/23 0:00','0100 1822 0922',41,F,H,501,400,IC,3
'8/20/21 0:00','6/28/21 0:00','0100 1822 0344',39,F,H,502,400,IC,3
'5/21/23 0:00','5/21/23 0:00','1822 0443 0432',39,F,B,405,511,IC,10
'8/19/23 0:00','8/19/23 0:00','0603 0400 0334 1414 0421 0913 1402 0361 0408',24,M,O,502,206,AO,2
'11/5/21 0:00','11/5/21 0:00','0344 1822',32,M,H,504,400,IC,4
'11/13/20 0:00','11/8/20 0:00','1822 1607 0329',30,M,W,502,400,IC,3
'8/19/23 0:00','8/15/23 0:00','1906 1822',11,F,O,504,400,IC,10
'12/22/23 0:00','12/22/23 0:00',344,36,M,H,101,400,IC,5
'1/24/22 0:00','1/24/22 0:00','1300 0344 2004',29,F,H,707,400,AA,3
'8/28/21 0:00','8/25/21 0:00',344,36,M,H,101,400,IC,5
'9/1/21 0:00','9/1/21 0:00','0940 1822 0908 0519 0516',19,F,H,503,400,IC,9
'7/12/22 0:00','7/9/22 0:00',344,36,M,H,101,400,IC,4
'1/23/22 0:00','1/17/22 0:00','0344 0352 1221 1822 2032',27,F,K,503,400,IC,3
'11/16/22 0:00','11/16/22 0:00','1822 0334 0302',32,F,H,108,109,IC,2
'6/8/23 0:00','12/11/22 0:00','0329 1822 1300',34,M,O,122,400,IC,8
'9/8/20 0:00','9/6/20 0:00','1605 1822 0386 0344',23,M,H,123,400,IC,3
'9/2/22 0:00','7/25/22 0:00','0929 0100 1822',70,M,W,501,400,IC,3
'4/21/22 0:00','4/21/22 0:00','0329 1402 0910 2048',46,M,H,903,400,IC,8
'2/6/24 0:00','2/6/24 0:00',344,33,M,A,501,400,IC,3
'9/24/22 0:00','9/12/22 0:00','0344 1606',34,M,H,502,400,IC,4
'7/8/23 0:00','7/8/23 0:00','1402 1609',36,M,W,719,500,IC,3
'7/11/24 0:00','7/10/24 0:00',325,36,M,H,203,400,IC,4
'6/13/23 0:00','5/19/23 0:00','0100 1822 0928',59,F,W,501,400,IC,3
'1/23/21 0:00','1/22/21 0:00',344,36,M,H,101,400,IC,5
'6/9/22 0:00','6/9/22 0:00','0329 1402',50,M,H,501,400,IC,8
'12/16/23 0:00','12/16/23 0:00','0448 0400 1822 1218',19,F,B,101,400,IC,7
'3/9/23 0:00','3/9/23 0:00','1822 0416',22,M,H,108,400,AO,7
'11/13/20 0:00','11/13/20 0:00','1810 2038',37,M,W,501,400,AO,10
'9/26/22 0:00','9/26/22 0:00',416,59,M,B,402,400,AA,7
'10/31/20 0:00','9/1/20 0:00','1259 1251 0100',15,M,H,501,400,IC,3
'8/2/20 0:00','8/2/20 0:00','0906 1240 1822 1310 0430',25,F,B,101,106,IC,2
'8/20/20 0:00','8/20/20 0:00','0325 0104 1822',36,M,H,402,400,IC,4
'11/10/22 0:00','9/27/22 0:00','0701 1202',63,M,O,501,400,IC,7
'6/2/23 0:00','6/2/23 0:00','0924 1402',36,M,W,203,400,IC,7
'8/10/21 0:00','8/10/21 0:00','1402 0344 1822 1609 1607 0329',36,M,O,202,400,IC,3
'7/2/23 0:00','7/2/23 0:00','2000 0913 1813 1243 0416 0448 0400',21,F,H,101,400,IC,2
'10/28/22 0:00','10/28/22 0:00','1402 0344 0431 0342 0432 1822',43,M,W,102,512,AA,2
'9/11/23 0:00','8/23/23 0:00','0701 0800 1202',63,M,B,502,400,IC,7
'5/21/21 0:00','5/20/21 0:00',385,46,M,H,103,400,IC,4
'6/13/21 0:00','6/12/21 0:00',344,36,M,H,101,400,IC,5
'7/9/21 0:00','7/9/21 0:00',329,50,M,A,122,400,IC,8
'9/25/20 0:00','9/23/20 0:00',344,36,M,H,101,400,IC,5
'10/13/22 0:00','10/11/22 0:00',344,36,M,H,403,400,IC,4
'8/10/21 0:00','6/1/21 0:00','1822 0377',57,F,O,501,400,IC,3
'5/28/23 0:00','5/27/23 0:00',344,27,F,B,101,400,IC,3
'1/26/21 0:00','1/20/21 0:00',344,36,M,H,101,400,IC,4
'1/22/20 0:00','1/22/20 0:00','0104 0325',19,M,H,402,400,IC,4
'6/15/20 0:00','6/10/20 0:00',329,36,M,H,725,400,IC,8
'9/20/23 0:00','9/20/23 0:00','1402 1810 0411 0913 2001 0329',36,F,W,501,200,AO,2
'6/1/22 0:00','5/31/22 0:00',344,36,M,H,101,400,IC,5
'7/29/22 0:00','7/29/22 0:00','1823 0319 0429 0913 0444 1309',37,F,H,101,400,IC,7
'11/2/20 0:00','10/26/20 0:00','0344 1302',29,M,H,502,400,IC,3
'9/11/21 0:00','9/2/21 0:00',922,38,F,H,502,400,IC,3
'3/16/22 0:00','3/15/22 0:00','0329 1822',45,M,H,502,400,IC,8
'8/4/20 0:00','8/4/20 0:00','1822 2004 1218 0344 0400 0416 1310',57,M,B,101,400,IC,2
'9/18/23 0:00','9/17/23 0:00','0400 0444',23,F,W,501,400,AA,7
'5/8/23 0:00','5/8/23 0:00','1202 0913 2038',70,F,O,502,400,AO,10
'9/11/20 0:00','9/11/20 0:00','0358 1402',36,M,O,502,400,IC,10
'5/22/23 0:00','5/21/23 0:00','0913 0360 0416',20,F,H,501,400,IC,7
'9/14/22 0:00','9/14/22 0:00',344,36,M,H,722,400,IC,5
'10/31/21 0:00','10/31/21 0:00','0446 2002 1206 0319 2029 2000 1813 0913 0416 0444',27,M,H,102,400,AA,7
'9/1/22 0:00','7/21/22 0:00',344,36,M,H,203,400,IC,7
'10/22/22 0:00','10/22/22 0:00','0100 0922',27,F,B,501,400,IC,3
'3/28/22 0:00','3/27/22 0:00','2000 1814 0416 0913',18,F,H,101,400,AO,7
'12/14/22 0:00','12/14/22 0:00','1402 0329 0919',49,F,W,101,400,IC,8
'9/8/22 0:00','9/7/22 0:00','0344 1202 0321 1822 0352',62,F,H,502,400,IC,3
'10/2/21 0:00','8/2/21 0:00','1402 2000 1814 0417',26,F,H,101,400,AO,7
'12/22/20 0:00','12/22/20 0:00',344,36,M,H,101,400,IC,5
'3/13/23 0:00','3/13/23 0:00','0913 1817 0446',38,F,B,501,400,IC,7
'11/14/22 0:00','11/14/22 0:00','0334 0302 1822 2004',44,M,B,102,114,AA,8
'5/27/24 0:00','5/27/24 0:00',910,36,M,H,834,400,IC,10
'5/9/21 0:00','5/9/21 0:00',344,36,M,H,101,400,IC,5
'4/17/22 0:00','4/13/22 0:00','0344 0394',35,F,W,507,400,IC,3
'5/22/20 0:00','5/22/20 0:00','0906 1100 1822 1402 1407',36,M,H,101,106,IC,2
'10/23/23 0:00','10/21/23 0:00','0330 2004 0916 1822 0906 1420 0302 0421 0371',32,M,H,101,102,AA,2
'4/27/23 0:00','4/27/23 0:00','0416 1309 2000 1241 1813 0334 1218 0913',61,M,H,102,312,AO,2
'5/9/20 0:00','5/9/20 0:00','2000 0913 0416',58,M,H,501,400,AA,7
'3/21/20 0:00','3/21/20 0:00','0400 0913 0444',34,M,H,501,400,AO,7
'1/14/22 0:00','1/13/22 0:00','0913 0416 0446 1309 0342 0334 0302 0202 1312 1223',35,M,B,101,101,IC,2
'10/30/22 0:00','10/27/22 0:00','0344 1602 0385',24,M,W,101,400,IC,3
'9/15/23 0:00','9/10/23 0:00',344,36,M,H,108,400,IC,5
'10/14/23 0:00','10/13/23 0:00','0329 0358 1822 1307',37,M,B,101,400,IC,5
'6/12/20 0:00','6/12/20 0:00','2000 0400 1813 1243 0411 0913',50,M,B,502,400,AO,7
'12/2/23 0:00','11/25/23 0:00','0344 0394',35,M,W,502,400,IC,3
'8/6/20 0:00','8/6/20 0:00','1609 1822 0329 0344 0342 1309 0354',47,F,O,108,400,IC,2
'8/6/22 0:00','8/5/22 0:00',344,36,M,H,101,400,IC,5
'8/13/21 0:00','7/27/21 0:00','0923 1822',31,F,W,501,400,IC,3
'3/9/22 0:00','11/30/21 0:00',377,36,F,W,229,400,IC,3
'3/6/24 0:00','12/5/22 0:00',1501,36,M,H,502,400,IC,10
'11/16/23 0:00','11/16/23 0:00','1822 0344 0358 0321 0352 1221',51,F,H,501,400,IC,3
'3/22/23 0:00','1/7/23 0:00',928,25,F,H,501,400,IC,3
'7/1/23 0:00','7/1/23 0:00','0325 2028',50,M,W,404,400,IC,4
'12/13/22 0:00','12/11/22 0:00',344,36,M,H,101,400,IC,4
'12/28/21 0:00','12/28/21 0:00',416,39,M,H,101,500,IC,2
'11/12/21 0:00','10/8/21 0:00',344,36,M,H,101,400,IC,5
'1/26/24 0:00','10/27/23 0:00',1822,37,F,W,501,400,IC,3
'9/23/21 0:00','9/22/21 0:00','1822 0923',18,M,H,501,400,IC,7
'1/18/21 0:00','1/18/21 0:00',2038,43,M,H,501,400,AO,10
'11/21/22 0:00','7/2/22 0:00','1810 0334 0913 0445',36,F,H,138,215,IC,2
'1/8/22 0:00','1/5/22 0:00',344,36,M,H,101,400,AA,5
'7/26/22 0:00','7/25/22 0:00','0329 0603',36,M,H,502,400,AO,8
'6/3/23 0:00','6/3/23 0:00','0400 0416 1300 1309',62,M,W,602,400,AO,7
'6/5/23 0:00','6/5/23 0:00','2004 1402',36,M,O,203,400,IC,10
'5/22/23 0:00','5/22/23 0:00',344,36,M,H,101,400,IC,5
'9/30/23 0:00','9/29/23 0:00',329,37,F,H,122,400,IC,8
'5/24/21 0:00','5/23/21 0:00',1822,48,F,H,602,400,IC,3
'1/12/24 0:00','1/12/24 0:00','2003 2004 1822 0334',25,M,H,210,200,IC,8
'6/28/23 0:00','6/28/23 0:00','1822 1501 0325',36,M,H,203,400,IC,4
'10/18/21 0:00','10/17/21 0:00',344,36,M,H,101,400,IC,5
'2/23/24 0:00','2/23/24 0:00','1402 2000',52,F,W,501,400,AA,7
'12/17/20 0:00','12/17/20 0:00','0329 0311',24,M,H,404,400,IC,8
'4/14/23 0:00','4/13/23 0:00','1501 1822 1300 1309',36,M,H,101,400,IC,10
'9/5/21 0:00','9/5/21 0:00','2038 2000 1814 0448',21,F,H,505,400,AA,7
'2/8/20 0:00','2/5/20 0:00',344,36,M,W,108,400,IC,3
'12/3/21 0:00','12/2/21 0:00',344,36,M,H,101,400,IC,5
'9/1/20 0:00','9/1/20 0:00','0334 0443 0432 1402 1822 1300 0919',44,M,H,101,102,AO,8
'1/24/24 0:00','1/23/24 0:00',344,36,M,H,104,400,AA,5
'6/1/21 0:00','6/1/21 0:00','0913 1202',61,M,H,504,400,AO,10
'2/11/22 0:00','2/3/22 0:00','1309 0913 0603',39,M,H,104,307,IC,2
'3/7/20 0:00','3/6/20 0:00','0701 0344 1822',25,M,H,501,400,IC,7
'3/22/24 0:00','3/22/24 0:00','0910 2052',23,M,H,101,400,IC,10
'1/30/20 0:00','1/30/20 0:00','0601 0104 0325 0202',36,M,H,405,400,IC,4
'2/21/24 0:00','2/20/24 0:00','1402 2004',45,F,H,501,400,IC,10
'5/3/24 0:00','5/3/24 0:00',344,35,F,W,102,400,IC,3
'4/8/24 0:00','4/3/24 0:00','0358 0344 1275',56,M,O,501,400,IC,3
'8/20/20 0:00','8/19/20 0:00',1300,52,M,W,101,400,IC,4
'4/20/23 0:00','4/16/23 0:00',344,59,F,W,710,400,IC,3
'2/5/22 0:00','2/5/22 0:00',344,36,M,H,101,400,IC,5
'5/4/23 0:00','5/4/23 0:00',325,36,M,H,404,400,IC,4
'5/6/24 0:00','5/6/24 0:00',344,36,M,H,101,400,IC,5
'1/23/22 0:00','1/23/22 0:00','1402 0913 1813 0329 2000',36,M,H,502,400,AA,8
'2/28/21 0:00','2/28/21 0:00','2000 0416 1814',21,F,B,102,400,AO,7
'1/29/23 0:00','1/29/23 0:00','0416 0448 0419 0913 1206',28,F,W,501,400,AO,7
'1/24/23 0:00','4/27/22 0:00',344,36,M,H,101,400,IC,5
'7/11/22 0:00','7/7/22 0:00','0344 0117',54,F,H,501,400,IC,7
'1/13/23 0:00','1/12/23 0:00',344,30,M,H,301,400,IC,4
'3/26/23 0:00','3/26/23 0:00',344,32,F,B,717,400,IC,3
'7/12/20 0:00','7/12/20 0:00',344,36,M,H,101,400,IC,5
'6/22/20 0:00','6/22/20 0:00','1822 0325 0416 1402 0945',36,M,W,242,400,AO,2
'3/17/24 0:00','3/17/24 0:00','0100 0929 0930 1822',22,F,K,502,400,IC,3
'2/20/23 0:00','2/18/23 0:00','0352 0344 1822',57,M,W,502,400,IC,3
'10/29/21 0:00','10/29/21 0:00',394,33,F,W,501,400,IC,4
'12/5/21 0:00','12/5/21 0:00','0344 0385',36,F,O,101,400,IC,3
'8/20/21 0:00','8/20/21 0:00',344,36,M,H,101,400,IC,5
'9/12/23 0:00','9/12/23 0:00','0329 1307 1822 2004',60,M,H,101,400,IC,8
'11/2/22 0:00','11/2/22 0:00','1259 1251 0913 0522 1824',16,F,H,721,400,IC,9
'11/19/21 0:00','11/18/21 0:00','1609 0344 1307 1822 0329 1414 0321',31,F,O,203,400,IC,3
'8/19/21 0:00','7/22/21 0:00','0329 1236',36,M,H,116,400,IC,7
'7/1/21 0:00','7/1/21 0:00','0342 1309 0334 0302 0371 0344 1822 0906 0336',35,M,B,104,109,IC,2
'3/14/20 0:00','3/13/20 0:00','0329 0311',36,M,H,502,400,IC,8
'1/26/21 0:00','1/25/21 0:00','0329 1822',37,M,W,502,400,IC,8
'2/28/24 0:00','2/28/24 0:00','1300 1309 1822 0216 0213',36,M,O,101,400,IC,10
'5/8/23 0:00','5/8/23 0:00','0377 1822 1402 0930',36,M,H,503,400,IC,3
'1/20/24 0:00','1/20/24 0:00','2032 0344 1822 0345',25,M,W,102,400,IC,4
'10/1/22 0:00','10/1/22 0:00','1248 1236 0917 0601 1309 1822 0416 0446 0340 0421',37,M,A,202,400,IC,7
'7/21/24 0:00','7/16/24 0:00','0325 2028 1420',50,M,W,404,400,IC,4
'3/8/23 0:00','3/8/23 0:00',325,36,M,H,727,400,IC,4
'11/30/23 0:00','11/27/23 0:00',344,36,M,H,101,400,IC,5
'6/21/21 0:00','6/21/21 0:00','2004 1822 0319 0329',49,M,B,502,400,IC,8
'8/25/22 0:00','8/25/22 0:00','2000 0400 0913 1814 0416 0429 0444 0419 0446',40,F,B,101,400,IC,7
'12/12/23 0:00','12/11/23 0:00','1822 0344 0358 0421',36,M,H,203,400,IC,3
'12/26/23 0:00','12/26/23 0:00','0329 0447',36,M,H,502,400,IC,8
'9/23/20 0:00','9/23/20 0:00','1609 0344 1307 1822 0329',23,M,A,108,400,IC,3
'11/27/21 0:00','11/27/21 0:00',421,46,F,W,738,511,AA,10
'1/20/23 0:00','1/19/23 0:00','0344 1202 0701 0121',67,M,W,401,400,IC,3
'8/1/23 0:00','8/1/23 0:00','1402 2004 0349',36,M,H,101,400,AA,10
'4/4/23 0:00','4/4/23 0:00','0400 0416 0344 1309 1822 0334 0429',48,M,O,102,102,IC,2
'12/30/22 0:00','7/15/22 0:00','1822 0100',76,F,O,501,400,IC,3
'1/4/24 0:00','1/4/24 0:00','1609 0329',62,M,H,101,400,IC,5
'12/6/21 0:00','12/3/21 0:00','0377 1822 0930',32,M,B,605,400,IC,3
'11/1/23 0:00','11/1/23 0:00','0329 1822 0375 1609',36,M,H,248,400,IC,3
'10/4/20 0:00','10/3/20 0:00','0329 1609 0913 2004',56,F,W,122,306,IC,8
'7/17/21 0:00','7/17/21 0:00',1307,33,M,J,101,400,IC,3
'7/16/23 0:00','7/16/23 0:00',344,36,M,H,101,400,IC,5
'4/16/22 0:00','4/16/22 0:00','1309 0385',51,M,W,501,400,IC,3
'1/16/24 0:00','1/12/24 0:00',2004,36,M,O,108,400,IC,10
'10/26/21 0:00','10/26/21 0:00',344,42,F,W,501,400,IC,5
'2/3/22 0:00','2/3/22 0:00','0216 1300 0344 0201',56,F,H,101,400,IC,3
'11/29/22 0:00','11/29/22 0:00','0344 1300',43,M,W,104,400,IC,3
'5/24/21 0:00','5/24/21 0:00',1501,61,M,W,212,400,IC,10
'4/27/24 0:00','3/10/24 0:00','0329 1300 1307 1822',28,F,K,122,400,IC,8
'12/23/23 0:00','12/23/23 0:00','1822 0342 0416 0446 1309 1310',49,F,O,101,400,IC,7
'4/21/23 0:00','4/18/23 0:00','0344 0321',25,F,F,707,400,IC,3
'7/3/23 0:00','7/3/23 0:00','0913 1817 0400 0416 0305',54,M,B,101,400,IC,7
'7/24/20 0:00','7/24/20 0:00',344,36,M,H,101,400,IC,5
'10/20/23 0:00','10/20/23 0:00','1822 0344 1202 2021 0913 2049 2051 0305 0377 0910',73,F,A,801,400,IC,3
'5/7/20 0:00','5/7/20 0:00','0913 0602 1300 0342',33,F,B,501,400,AO,10
'12/17/22 0:00','12/1/22 0:00','0100 1822',39,F,H,501,400,IC,3
'1/16/22 0:00','1/16/22 0:00','1309 0446 0417',47,M,W,101,400,IC,7
'1/7/24 0:00','12/4/23 0:00','1906 0913',40,F,W,504,400,IC,10
'12/14/23 0:00','12/5/23 0:00','0400 0416 1822 0910',47,F,H,801,400,IC,7
'6/26/20 0:00','6/26/20 0:00','0421 0445 0334 0913',58,M,O,501,102,AO,2
'4/28/24 0:00','4/27/24 0:00','1822 0432 0906',35,M,O,101,400,IC,10
'4/22/20 0:00','4/19/20 0:00','0344 1606',36,M,H,707,400,IC,3
'5/5/23 0:00','3/27/23 0:00',329,36,M,H,203,400,IC,8
'7/31/22 0:00','7/30/22 0:00',344,36,M,H,101,400,IC,5
'11/17/21 0:00','11/16/21 0:00','0352 0344 1605 1822 0329',61,M,W,502,400,IC,3
'4/29/23 0:00','4/24/23 0:00',325,21,M,H,404,400,IC,3
'1/30/24 0:00','1/25/24 0:00','2038 2004',37,F,H,501,400,AO,10
'1/10/20 0:00','1/10/20 0:00',419,46,F,H,502,400,IC,7
'8/6/20 0:00','8/3/20 0:00','1822 1914 0100',36,M,H,203,400,IC,7
'11/17/20 0:00','11/17/20 0:00','0448 2000 1814 0913 0419 0429',26,F,H,501,400,AO,7
'10/8/21 0:00','10/8/21 0:00','0344 1609 1822 1202 0321 0358 1414',83,M,W,501,400,IC,3
'7/29/21 0:00','7/29/21 0:00','1402 1822 0344 0314',49,M,A,501,400,IC,3
'10/9/21 0:00','10/9/21 0:00','1822 0385',39,M,H,108,400,IC,3
'7/4/21 0:00','7/4/21 0:00','0447 2004 0913 0416',12,M,H,101,212,AA,2
'7/18/23 0:00','7/18/23 0:00','0305 0336 0344 1309 1822',54,M,H,101,400,AA,3
'12/18/23 0:00','12/17/23 0:00',344,36,M,H,101,400,IC,5
'11/6/22 0:00','11/6/22 0:00',1501,36,M,H,254,400,IC,10
'10/15/21 0:00','10/14/21 0:00',344,36,M,H,101,400,IC,5
'9/23/23 0:00','9/22/23 0:00','1913 0352 1822 1817 0344 0216',29,F,W,108,400,IC,3
'7/16/22 0:00','7/13/22 0:00','1916 1822 0701 0800 0344 0112',29,M,H,501,400,IC,7
'4/19/22 0:00','4/19/22 0:00','0419 2000 0913 1814 0417 0448',32,F,H,501,400,IC,7
'2/11/22 0:00','2/10/22 0:00',344,36,M,H,203,400,IC,4
'7/20/23 0:00','7/4/23 0:00','0416 0446 1814 2000',57,F,B,503,400,AO,7
'11/26/22 0:00','11/26/22 0:00','0302 0355 0400 0344 1402',58,M,O,101,102,AA,2
'4/30/21 0:00','4/30/21 0:00','1822 1300 0329 0319 1514 2055 0903 0311',27,M,B,122,400,IC,8
'5/24/22 0:00','5/24/22 0:00','1202 0446 1310 0913 0416 0432',60,M,H,101,400,IC,7
'2/5/23 0:00','1/31/23 0:00','1202 1609 0329 0344',63,M,W,501,400,IC,3
'6/2/24 0:00','6/1/24 0:00','0344 1307',20,F,H,101,400,IC,3
'3/3/21 0:00','3/2/21 0:00','1606 0321 0344 1822 1607 1414',23,M,W,203,400,IC,3
'2/3/24 0:00','2/3/24 0:00','2000 1501',24,F,O,501,400,AO,7
'8/4/24 0:00','8/3/24 0:00',344,36,M,H,101,400,IC,5
'1/10/23 0:00','1/10/23 0:00','0913 0443',40,M,O,702,511,AA,10
'8/23/22 0:00','8/15/22 0:00',922,34,M,W,502,400,IC,3
'9/23/21 0:00','9/15/21 0:00','1822 0930 0927',44,M,O,501,400,IC,3
'1/29/20 0:00','1/29/20 0:00',344,29,F,O,501,400,IC,4
'1/5/21 0:00','1/5/21 0:00','1202 0913 0400 0416',61,F,O,501,400,AO,7
'4/23/23 0:00','4/17/23 0:00','1822 1300 0329 1307',63,M,K,108,400,IC,8
'5/16/22 0:00','5/16/22 0:00','1906 1912',25,F,W,501,400,IC,10
